State,ClimDiv State Id,County Name,FIPS County
Virginia,44,Lexington City,678
Virginia,44,Lynchburg City,680
Virginia,44,Manassas City,683
Virginia,44,Manassas Park City,685
Virginia,44,Martinsville City,690
Virginia,44,Newport News City,700
Virginia,44,Norfolk City,710
Virginia,44,Norton City,720
Virginia,44,Petersburg City,730
Virginia,44,Poquoson City,735
Virginia,44,Portsmouth City,740
Virginia,44,Radford,750
Virginia,44,Richmond City,760
Virginia,44,Roanoke City,770
Virginia,44,Salem City,775
Virginia,44,South Boston City,780
Virginia,44,Staunton City,790
Virginia,44,Suffolk City,800
Virginia,44,Virginia Beach City,810
Virginia,44,Waynesboro City,820
Virginia,44,Williamsburg City,830
Virginia,44,Winchester City,840
Washington,45,Adams,1
Washington,45,Asotin,3
Washington,45,Benton,5
Washington,45,Chelan,7
Washington,45,Clallam,9
Washington,45,Clark,11
Washington,45,Columbia,13
Washington,45,Cowlitz,15
Washington,45,Douglas,17
Washington,45,Ferry,19
Washington,45,Franklin,21
Washington,45,Garfield,23
Washington,45,Grant,25
Washington,45,Grays Harbor,27
Washington,45,Island,29
Washington,45,Jefferson,31
Washington,45,King,33
Washington,45,Kitsap,35
Washington,45,Kittitas,37
Washington,45,Klickitat,39
Washington,45,Lewis,41
Washington,45,Lincoln,43
Washington,45,Mason,45
Washington,45,Okanogan,47
Washington,45,Pacific,49
Washington,45,Pend Oreille,51
Washington,45,Pierce,53
Washington,45,San Juan,55
Washington,45,Skagit,57
Washington,45,Skamania,59
Washington,45,Snohomish,61
Washington,45,Spokane,63
Washington,45,Stevens,65
Washington,45,Thurston,67
Washington,45,Wahkiakum,69
Washington,45,Walla Walla,71
Washington,45,Whatcom,73
Washington,45,Whitman,75
Washington,45,Yakima,77
West Virginia,46,Barbour,1
West Virginia,46,Berkeley,3
West Virginia,46,Boone,5
West Virginia,46,Braxton,7
West Virginia,46,Brooke,9
West Virginia,46,Cabell,11
West Virginia,46,Calhoun,13
West Virginia,46,Clay,15
West Virginia,46,Doddridge,17
West Virginia,46,Fayette,19
West Virginia,46,Gilmer,21
West Virginia,46,Grant,23
West Virginia,46,Greenbrier,25
West Virginia,46,Hampshire,27
West Virginia,46,Hancock,29
West Virginia,46,Hardy,31
West Virginia,46,Harrison,33
West Virginia,46,Jackson,35
West Virginia,46,Jefferson,37
West Virginia,46,Kanawha,39
West Virginia,46,Lewis,41
West Virginia,46,Lincoln,43
West Virginia,46,Logan,45
West Virginia,46,McDowell,47
West Virginia,46,Marion,49
West Virginia,46,Marshall,51
West Virginia,46,Mason,53
West Virginia,46,Mercer,55
West Virginia,46,Mineral,57
West Virginia,46,Mingo,59
West Virginia,46,Monongalia,61
West Virginia,46,Monroe,63
West Virginia,46,Morgan,65
West Virginia,46,Nicholas,67
West Virginia,46,Ohio,69
West Virginia,46,Pendleton,71
West Virginia,46,Pleasants,73
West Virginia,46,Pocahontas,75
West Virginia,46,Preston,77
West Virginia,46,Putnam,79
West Virginia,46,Raleigh,81
West Virginia,46,Randolph,83
West Virginia,46,Ritchie,85
West Virginia,46,Roane,87
West Virginia,46,Summers,89
West Virginia,46,Taylor,91
West Virginia,46,Tucker,93
West Virginia,46,Tyler,95
West Virginia,46,Upshur,97
West Virginia,46,Wayne,99
West Virginia,46,Webster,101
West Virginia,46,Wetzel,103
West Virginia,46,Wirt,105
West Virginia,46,Wood,107
West Virginia,46,Wyoming,109
Wisconsin,47,Adams,1
Wisconsin,47,Ashland,3
Wisconsin,47,Barron,5
Wisconsin,47,Bayfield,7
Wisconsin,47,Brown,9
Wisconsin,47,Buffalo,11
Wisconsin,47,Burnett,13
Wisconsin,47,Calumet,15
Wisconsin,47,Chippewa,17
Wisconsin,47,Clark,19
Wisconsin,47,Columbia,21
Wisconsin,47,Crawford,23
Wisconsin,47,Dane,25
Wisconsin,47,Dodge,27
Wisconsin,47,Door,29
Wisconsin,47,Douglas,31
Wisconsin,47,Dunn,33
Wisconsin,47,Eau Claire,35
Wisconsin,47,Florence,37
Wisconsin,47,Fond Du Lac,39
Wisconsin,47,Forest,41
Wisconsin,47,Grant,43
Wisconsin,47,Green,45
Wisconsin,47,Green Lake,47
Wisconsin,47,Iowa,49
Wisconsin,47,Iron,51
Wisconsin,47,Jackson,53
Wisconsin,47,Jefferson,55
Wisconsin,47,Juneau,57
Wisconsin,47,Kenosha,59
Wisconsin,47,Kewaunee,61
Wisconsin,47,La Crosse,63
Wisconsin,47,Lafayette,65
Wisconsin,47,Langlade,67
Wisconsin,47,Lincoln,69
Wisconsin,47,Manitowoc,71
Wisconsin,47,Marathon,73
Wisconsin,47,Marinette,75
Wisconsin,47,Marquette,77
Wisconsin,47,Menominee,78
Wisconsin,47,Milwaukee,79
Wisconsin,47,Monroe,81
Wisconsin,47,Oconto,83
Wisconsin,47,Oneida,85
Wisconsin,47,Outagamie,87
Wisconsin,47,Ozaukee,89
Wisconsin,47,Pepin,91
Wisconsin,47,Pierce,93
Wisconsin,47,Polk,95
Wisconsin,47,Portage,97
Wisconsin,47,Price,99
Wisconsin,47,Racine,101
Wisconsin,47,Richland,103
Wisconsin,47,Rock,105
Wisconsin,47,Rusk,107
Wisconsin,47,St Croix,109
Wisconsin,47,Sauk,111
Wisconsin,47,Sawyer,113
Wisconsin,47,Shawano,115
Wisconsin,47,Sheboygan,117
Wisconsin,47,Taylor,119
Wisconsin,47,Trempealeau,121
Wisconsin,47,Vernon,123
Wisconsin,47,Vilas,125
Wisconsin,47,Walworth,127
Wisconsin,47,Washburn,129
Wisconsin,47,Washington,131
Wisconsin,47,Waukesha,133
Wisconsin,47,Waupaca,135
Wisconsin,47,Waushara,137
Wisconsin,47,Winnebago,139
Wisconsin,47,Wood,141
Wyoming,48,Albany,1
Wyoming,48,Big Horn,3
Wyoming,48,Campbell,5
Wyoming,48,Carbon,7
Wyoming,48,Converse,9
Wyoming,48,Crook,11
Wyoming,48,Fremont,13
Wyoming,48,Goshen,15
Wyoming,48,Hot Springs,17
Wyoming,48,Johnson,19
Wyoming,48,Laramie,21
Wyoming,48,Lincoln,23
Wyoming,48,Natrona,25
Wyoming,48,Niobrara,27
Wyoming,48,Park,29
Wyoming,48,Platte,31
Wyoming,48,Sheridan,33
Wyoming,48,Sublette,35
Wyoming,48,Sweetwater,37
Wyoming,48,Teton,39
Wyoming,48,Uinta,41
Wyoming,48,Washakie,43
Wyoming,48,Weston,45
