DataType,State,County,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
28,NY,Putnam,1983,18.2,20.0,30.5,37.7,46.1,56.0,61.1,60.2,52.4,41.7,32.4,20.1
28,NY,Putnam,1984,13.6,25.0,22.0,37.3,45.9,56.7,60.3,61.8,48.1,44.5,30.7,26.6
28,NY,Putnam,1985,13.4,19.7,27.6,38.1,48.7,52.9,59.6,58.9,53.1,41.3,34.8,19.4
28,NY,Putnam,1986,17.8,17.8,27.2,37.9,48.8,53.5,60.9,57.5,51.1,40.7,28.4,24.2
28,NY,Putnam,1987,16.9,15.3,28.2,38.8,46.8,56.8,62.1,57.4,52.2,36.4,31.6,24.9
28,NY,Putnam,1988,12.3,18.1,26.2,36.2,47.7,54.1,62.6,62.1,49.0,36.7,33.0,19.9
28,NY,Putnam,1989,21.5,19.1,25.7,34.6,47.3,58.2,60.3,59.8,52.3,41.7,31.3,8.4
28,NY,Putnam,1990,26.7,21.5,27.7,37.3,44.6,55.6,62.0,60.4,50.9,45.2,33.6,26.5
28,NY,Putnam,1991,18.4,23.8,30.0,40.3,51.5,57.2,61.3,61.3,50.4,41.8,33.2,24.5
28,NY,Putnam,1992,19.7,20.9,24.0,35.0,45.1,53.6,58.6,57.0,51.7,37.2,32.2,23.0
28,NY,Putnam,1993,21.4,12.0,23.4,36.7,47.5,55.1,62.2,60.9,52.2,38.6,30.1,21.2
28,NY,Putnam,1994,7.4,13.1,26.0,38.2,44.8,58.4,64.4,57.7,51.5,39.4,34.8,25.8
28,NY,Putnam,1995,24.1,15.3,29.7,34.2,45.4,57.1,63.8,59.0,50.1,44.4,29.0,17.6
28,NY,Putnam,1996,13.0,19.0,22.3,36.7,45.2,57.2,60.1,60.9,54.4,40.3,28.8,28.5
28,NY,Putnam,1997,16.9,23.6,27.2,34.8,44.1,54.6,59.2,58.6,50.9,39.2,30.4,25.0
28,NY,Putnam,1998,26.3,26.6,30.3,38.3,50.6,56.0,60.6,61.2,53.2,42.2,32.4,27.5
28,NY,Putnam,1999,17.4,22.0,27.1,36.2,47.7,57.6,64.4,59.8,55.1,39.0,36.3,25.1
28,NY,Putnam,2000,14.9,22.2,31.0,36.6,48.3,56.0,58.3,59.1,51.3,40.6,32.0,16.6
28,NY,Putnam,2001,16.9,20.4,25.9,37.2,48.1,57.7,57.6,63.1,51.2,41.3,34.1,28.2
28,NY,Putnam,2002,24.8,24.0,28.2,39.6,44.6,56.0,62.8,61.7,54.4,40.3,31.8,21.1
28,NY,Putnam,2003,12.9,15.3,24.7,34.8,45.6,55.5,61.5,63.6,54.2,39.0,34.9,23.7
28,NY,Putnam,2004,10.4,18.1,29.9,38.3,50.1,56.0,60.9,60.6,54.1,42.1,33.0,21.5
28,NY,Putnam,2005,14.8,20.9,23.3,37.9,43.3,60.2,63.5,63.9,55.5,44.6,33.4,20.8
28,NY,Putnam,2006,24.7,21.1,27.4,38.0,47.8,58.3,64.3,60.8,51.8,40.6,37.8,29.4
28,NY,Putnam,2007,23.0,14.2,24.0,36.0,48.0,56.3,60.6,60.3,53.7,48.7,31.3,23.6
28,NY,Putnam,2008,21.5,20.7,26.4,38.8,44.0,59.2,63.9,57.5,54.2,38.8,32.4,22.3
28,NY,Putnam,2009,12.3,20.6,26.4,38.6,47.4,56.1,58.6,62.2,51.1,40.6,37.5,22.1
28,NY,Putnam,2010,17.9,21.9,33.3,40.5,49.3,58.3,64.4,61.2,55.2,43.1,32.5,19.8
28,NY,Putnam,2011,13.6,17.7,27.4,39.5,50.7,57.8,64.1,61.2,57.4,43.7,36.0,27.3
28,NY,Putnam,2012,22.6,25.9,35.8,38.3,53.3,56.8,64.0,62.0,53.9,45.9,30.6,28.3
28,NY,Putnam,2013,20.4,21.5,27.7,37.5,47.4,57.6,66.9,59.5,50.2,43.6,29.5,22.9
28,NY,Putnam,2014,13.7,14.3,20.7,36.0,48.9,57.5,63.0,58.8,53.1,45.7,30.7,29.1
28,NY,Putnam,2015,15.3,4.8,22.1,37.2,51.4,57.8,62.5,61.2,56.4,40.7,36.1,35.3
28,NY,Putnam,2016,19.2,22.1,32.8,36.2,48.4,56.5,64.0,63.2,55.0,42.6,33.1,23.6
28,NY,Putnam,2017,24.4,24.3,24.2,41.9,47.9,56.9,62.6,59.5,56.0,48.1,30.6,20.8
28,NY,Putnam,2018,14.9,25.2,27.8,33.6,52.7,57.4,64.2,66.3,59.5,44.5,31.9,26.2
28,NY,Putnam,2019,17.7,21.6,26.1,40.6,49.7,57.1,65.6,61.5,53.9,46.3,28.6,24.4
28,NY,Putnam,2020,24.3,26.2,32.1,36.2,46.5,58.3,67.5,63.6,53.8,45.7,34.9,25.2
28,NY,Putnam,2021,21.8,19.7,29.0,38.8,47.2,59.9,64.1,66.2,57.2,50.6,31.5,30.7
28,NY,Putnam,2022,14.3,18.5,29.6,37.8,52.0,56.8,64.5,65.2,55.9,42.0,34.3,23.3
28,NY,Putnam,2023,30.1,22.7,29.1,40.8,44.0,56.1,66.3,62.0,56.2,47.5,30.2,30.9
28,NY,Putnam,2024,23.9,23.5,33.6,39.3,52.8,59.7,66.6,62.5,54.4,41.9,-99.9,-99.9
28,NY,Queens,1970,17.8,23.8,30.3,40.7,52.2,60.9,67.6,67.3,60.5,49.5,40.7,28.6
28,NY,Queens,1971,20.1,27.3,31.6,38.6,49.5,61.9,66.6,64.9,62.9,53.7,37.1,33.3
28,NY,Queens,1972,26.6,22.5,30.4,38.4,51.3,59.0,68.2,65.2,59.3,43.4,36.7,32.9
28,NY,Queens,1973,27.1,23.7,37.9,43.4,50.0,64.3,67.5,68.6,59.3,49.1,39.2,31.1
28,NY,Queens,1974,27.5,23.6,33.1,43.0,50.7,59.4,66.5,66.0,57.1,43.3,38.6,32.7
28,NY,Queens,1975,29.7,28.5,31.5,37.6,54.4,61.8,67.6,65.7,56.0,50.0,43.5,28.8
28,NY,Queens,1976,19.8,29.2,34.8,43.8,50.4,63.4,65.1,65.1,57.1,45.0,33.8,22.3
28,NY,Queens,1977,15.3,25.2,36.6,41.5,52.4,59.6,67.4,66.0,59.4,46.3,40.6,27.7
28,NY,Queens,1978,21.3,19.1,30.9,40.4,50.3,60.4,65.3,67.8,55.4,45.8,39.4,30.4
28,NY,Queens,1979,24.6,16.5,35.6,41.4,54.2,59.0,66.8,65.4,58.5,46.0,41.0,31.4
28,NY,Queens,1980,24.9,21.8,30.8,43.3,53.2,59.3,68.3,69.1,60.7,46.2,35.0,22.6
28,NY,Queens,1981,17.6,28.8,32.0,43.6,52.7,62.2,68.1,65.3,57.3,44.0,38.1,29.3
28,NY,Queens,1982,17.2,27.2,32.4,38.4,52.7,58.2,66.6,62.9,57.9,47.3,40.2,34.5
28,NY,Queens,1983,27.1,27.2,35.7,42.0,49.2,61.4,67.6,66.5,59.5,48.3,39.4,27.2
28,NY,Queens,1984,21.6,31.3,27.5,41.0,51.3,63.6,65.6,67.9,55.4,52.3,36.9,35.0
28,NY,Queens,1985,20.4,26.8,34.2,43.3,53.4,59.0,66.2,65.9,59.6,48.8,42.5,26.5
28,NY,Queens,1986,25.0,25.1,32.9,43.0,53.6,60.3,66.6,64.0,57.5,47.3,36.1,31.9
28,NY,Queens,1987,25.6,23.8,34.2,43.0,51.4,62.4,68.0,64.3,59.0,43.4,38.5,32.2
28,NY,Queens,1988,21.2,26.4,33.1,41.2,51.9,60.3,68.0,68.8,57.2,43.6,40.0,27.9
28,NY,Queens,1989,29.0,26.6,32.0,40.8,51.9,63.2,66.0,65.7,59.1,47.7,37.0,17.9
28,NY,Queens,1990,33.0,29.7,33.9,42.1,50.0,61.2,67.4,66.7,58.0,52.1,39.7,33.8
28,NY,Queens,1991,26.7,30.4,35.6,44.4,56.4,62.5,67.6,67.3,57.6,48.6,39.7,31.6
28,NY,Queens,1992,27.5,28.0,30.6,39.8,49.2,59.6,64.8,63.2,58.1,44.2,38.9,30.3
28,NY,Queens,1993,29.0,21.3,30.6,41.6,53.2,61.7,68.8,66.5,58.4,46.1,37.4,29.3
28,NY,Queens,1994,17.0,21.3,31.8,43.7,49.7,63.6,69.8,63.5,58.0,47.1,42.0,33.3
28,NY,Queens,1995,30.9,22.5,35.7,40.7,51.3,61.2,68.9,66.6,58.2,50.7,35.3,25.4
28,NY,Queens,1996,22.6,25.8,29.6,42.2,50.0,62.4,65.5,65.8,60.0,46.9,34.8,34.1
28,NY,Queens,1997,24.1,31.4,33.2,40.1,48.7,60.0,65.3,64.4,57.4,47.4,37.1,31.1
28,NY,Queens,1998,33.0,33.0,35.8,43.0,53.9,60.7,67.3,67.3,60.1,48.9,39.3,34.6
28,NY,Queens,1999,25.9,29.1,32.6,42.0,52.4,62.7,70.4,66.4,60.5,46.2,41.8,32.4
28,NY,Queens,2000,23.3,28.9,37.0,41.7,52.9,61.3,63.8,65.0,57.3,46.8,37.3,23.8
28,NY,Queens,2001,26.0,27.2,32.2,42.6,52.9,63.6,63.3,68.8,58.1,47.7,42.6,36.0
28,NY,Queens,2002,32.3,30.9,34.5,44.5,50.0,61.3,68.6,67.8,60.4,47.6,37.9,28.9
28,NY,Queens,2003,21.4,22.8,31.9,40.0,49.7,59.9,67.5,68.8,60.8,45.9,42.0,30.3
28,NY,Queens,2004,18.9,26.6,35.6,42.9,54.9,61.5,66.9,66.3,60.9,48.6,40.0,30.2
28,NY,Queens,2005,24.3,28.2,30.6,43.2,48.7,63.4,68.9,70.4,62.8,50.4,40.1,28.4
28,NY,Queens,2006,31.8,27.3,34.0,43.5,52.7,62.8,69.3,67.7,58.6,47.5,44.3,35.8
28,NY,Queens,2007,30.3,21.2,31.5,40.9,53.1,62.0,66.5,65.9,60.3,54.8,37.6,31.1
28,NY,Queens,2008,28.9,27.6,33.8,44.1,49.9,64.1,68.9,63.7,61.1,46.5,39.1,30.5
28,NY,Queens,2009,21.6,27.4,32.9,43.8,53.0,60.2,64.9,68.7,58.3,47.5,44.2,29.4
28,NY,Queens,2010,26.0,27.5,39.3,46.1,54.7,65.4,71.6,68.3,62.0,49.6,40.3,27.3
28,NY,Queens,2011,23.3,26.4,34.1,44.3,55.5,63.9,70.6,67.6,63.1,49.4,42.4,34.2
28,NY,Queens,2012,29.2,33.1,40.9,44.2,56.7,62.2,69.8,68.5,60.8,51.3,36.3,35.4
28,NY,Queens,2013,28.4,27.3,32.9,42.0,52.0,63.1,71.8,66.3,57.1,51.1,36.6,31.1
28,NY,Queens,2014,20.5,23.8,28.3,40.7,53.8,62.9,67.5,65.2,60.6,51.6,36.9,34.8
28,NY,Queens,2015,22.7,14.8,28.9,42.8,55.3,62.6,69.8,68.9,63.4,48.2,43.9,43.2
28,NY,Queens,2016,27.1,29.3,38.9,42.1,52.8,62.6,70.4,71.2,63.2,50.3,42.0,32.3
28,NY,Queens,2017,32.9,33.0,31.4,47.0,52.8,62.8,68.4,66.1,61.7,54.8,37.6,29.0
28,NY,Queens,2018,23.0,32.7,32.8,39.2,55.8,62.0,69.1,70.8,64.0,50.2,37.4,33.4
28,NY,Queens,2019,25.0,28.2,32.8,44.9,53.0,62.6,70.6,67.6,61.1,51.8,35.2,31.6
28,NY,Queens,2020,32.0,32.6,39.0,41.0,49.6,63.2,71.7,68.8,60.3,50.5,42.5,32.0
28,NY,Queens,2021,28.9,27.8,35.3,43.0,52.0,63.7,68.0,70.0,62.6,55.1,38.1,37.2
28,NY,Queens,2022,22.5,27.0,35.2,42.7,54.1,62.0,70.7,70.4,61.0,48.3,41.9,30.5
28,NY,Queens,2023,36.3,31.0,35.6,45.9,51.3,60.3,70.3,66.8,61.7,51.9,37.4,37.0
28,NY,Queens,2024,30.8,31.7,38.9,44.4,55.5,65.4,70.6,67.2,60.6,50.6,-99.9,-99.9
28,NY,Rensselaer,1970,0.5,11.6,21.3,33.8,46.3,52.7,58.8,56.4,50.8,41.3,32.9,14.9
28,NY,Rensselaer,1971,4.4,15.9,21.4,29.4,42.8,52.4,56.3,55.5,53.8,44.3,28.4,20.8
28,NY,Rensselaer,1972,13.5,10.3,20.5,28.7,46.2,53.3,59.4,55.3,48.3,34.0,27.3,21.2
28,NY,Rensselaer,1973,16.5,10.9,30.2,37.1,43.4,56.6,59.2,60.5,47.9,38.4,30.7,20.4
28,NY,Rensselaer,1974,14.5,10.5,22.4,35.4,42.3,53.2,57.5,56.4,47.8,32.6,30.1,22.2
28,NY,Rensselaer,1975,16.4,16.4,21.0,29.3,48.3,54.4,60.2,56.8,47.2,41.0,34.1,15.5
28,NY,Rensselaer,1976,3.5,17.7,23.7,36.0,41.9,56.7,56.3,55.0,45.3,34.8,26.0,10.0
28,NY,Rensselaer,1977,3.7,14.7,28.3,33.8,44.6,51.6,57.3,55.9,51.0,36.6,33.1,16.3
28,NY,Rensselaer,1978,10.8,5.8,18.7,30.8,45.2,51.4,55.7,58.1,43.6,35.3,28.0,18.3
28,NY,Rensselaer,1979,13.3,3.3,27.3,33.7,47.1,51.2,59.0,56.9,46.8,39.5,34.0,22.1
28,NY,Rensselaer,1980,15.0,9.3,21.7,35.6,44.7,49.5,58.1,59.0,48.8,35.8,25.7,9.2
28,NY,Rensselaer,1981,2.5,21.0,24.3,35.9,44.4,53.7,59.1,55.7,49.1,34.6,29.9,19.2
28,NY,Rensselaer,1982,2.8,12.7,20.7,30.3,45.8,51.6,56.5,52.4,48.6,36.5,32.4,23.5
28,NY,Rensselaer,1983,13.9,16.0,27.3,35.0,43.4,52.9,57.8,57.2,48.5,37.8,29.6,15.5
28,NY,Rensselaer,1984,7.9,21.9,17.4,35.4,42.0,53.8,57.9,59.1,45.6,40.9,28.7,24.6
28,NY,Rensselaer,1985,9.0,15.3,23.7,35.6,46.2,50.4,57.2,56.2,50.3,38.3,31.5,15.1
28,NY,Rensselaer,1986,12.5,13.2,24.4,37.4,47.0,50.4,58.0,55.1,47.6,37.3,26.1,21.8
28,NY,Rensselaer,1987,12.2,9.4,25.4,37.8,44.8,55.3,59.5,53.7,49.9,35.0,29.3,22.8
28,NY,Rensselaer,1988,9.3,13.7,22.5,34.9,46.3,50.1,61.0,59.4,46.6,35.2,31.5,16.1
28,NY,Rensselaer,1989,17.6,14.4,21.4,31.2,47.2,55.3,58.0,56.6,50.1,38.9,28.5,2.5
28,NY,Rensselaer,1990,23.2,16.6,25.1,36.2,42.4,53.9,58.7,58.0,48.1,42.1,31.0,24.1
28,NY,Rensselaer,1991,13.3,19.7,27.3,37.9,47.9,53.4,57.4,58.4,46.3,40.0,30.7,19.4
28,NY,Rensselaer,1992,14.8,16.1,19.8,32.5,43.3,50.7,55.2,55.1,48.7,34.4,29.8,20.5
28,NY,Rensselaer,1993,17.8,5.2,19.6,34.9,45.1,51.3,58.7,57.6,49.5,36.1,27.9,18.3
28,NY,Rensselaer,1994,1.1,8.0,22.4,34.7,42.9,56.0,61.4,55.2,48.7,37.0,32.4,22.7
28,NY,Rensselaer,1995,22.2,10.2,26.9,30.6,43.6,53.2,60.8,55.8,45.7,41.7,27.0,14.9
28,NY,Rensselaer,1996,10.1,15.7,19.0,33.8,42.7,56.0,57.5,57.7,51.6,38.0,26.3,26.6
28,NY,Rensselaer,1997,12.7,19.6,22.2,31.2,41.2,54.2,56.6,56.1,47.9,36.4,27.9,21.6
28,NY,Rensselaer,1998,20.8,22.5,27.4,35.2,49.5,55.2,58.2,58.2,50.3,40.8,31.1,24.7
28,NY,Rensselaer,1999,12.7,18.1,23.5,33.4,45.6,54.6,60.2,55.9,52.7,36.4,34.2,21.9
28,NY,Rensselaer,2000,10.1,17.6,27.9,33.9,46.8,53.7,55.6,56.6,48.2,38.2,30.0,12.6
28,NY,Rensselaer,2001,14.3,16.9,21.6,33.8,45.1,54.4,54.5,59.7,48.5,38.3,33.6,25.3
28,NY,Rensselaer,2002,22.4,19.4,25.2,36.9,41.4,53.2,59.1,58.3,51.7,37.4,29.8,18.0
28,NY,Rensselaer,2003,5.7,10.6,21.2,32.4,44.4,54.0,58.3,60.6,51.0,37.0,32.6,19.8
28,NY,Rensselaer,2004,5.2,11.8,26.7,35.4,48.2,51.9,58.6,57.5,51.5,39.6,29.1,18.4
28,NY,Rensselaer,2005,10.0,15.7,19.5,34.9,41.6,58.8,60.9,60.5,52.0,42.5,30.4,18.6
28,NY,Rensselaer,2006,21.4,17.6,24.4,35.2,46.5,56.7,62.2,57.2,49.8,38.0,35.2,27.3
28,NY,Rensselaer,2007,18.5,10.1,20.0,32.8,44.7,54.3,57.2,57.0,50.0,45.3,27.9,20.6
28,NY,Rensselaer,2008,17.5,17.5,23.0,36.3,40.4,56.8,60.1,55.2,51.9,36.7,30.9,19.9
28,NY,Rensselaer,2009,7.9,16.6,24.7,36.1,44.9,54.5,56.8,59.1,47.9,38.2,32.9,18.6
28,NY,Rensselaer,2010,16.0,20.9,31.2,37.4,47.1,55.8,61.6,58.8,52.5,39.5,30.4,16.8
28,NY,Rensselaer,2011,12.1,12.0,24.1,36.2,50.0,55.1,59.9,58.4,55.1,42.0,32.6,24.6
28,NY,Rensselaer,2012,19.4,22.3,33.2,34.3,50.7,54.5,60.9,58.5,50.0,44.4,28.7,25.5
28,NY,Rensselaer,2013,15.8,18.1,24.5,33.4,46.1,55.6,63.7,56.2,48.1,41.0,26.6,19.1
28,NY,Rensselaer,2014,9.4,11.5,16.0,33.1,46.2,54.5,58.8,55.7,49.7,44.1,28.3,25.7
28,NY,Rensselaer,2015,8.1,-0.9,17.8,33.4,49.4,54.1,58.5,58.4,53.5,38.0,32.7,32.6
28,NY,Rensselaer,2016,17.5,18.5,29.6,31.7,46.2,53.4,59.6,60.0,52.0,41.5,30.4,20.8
28,NY,Rensselaer,2017,23.0,21.9,20.7,39.7,45.4,54.4,59.0,56.4,53.0,45.0,29.1,17.3
28,NY,Rensselaer,2018,12.0,21.1,24.8,30.0,49.7,53.1,61.3,63.3,56.9,41.7,29.1,22.0
28,NY,Rensselaer,2019,12.8,17.2,22.6,36.0,46.4,53.4,61.3,56.9,49.2,42.4,26.4,19.8
28,NY,Rensselaer,2020,21.4,20.8,29.1,34.1,44.9,54.6,63.4,58.7,49.9,42.0,32.0,23.4
28,NY,Rensselaer,2021,18.4,16.0,24.5,36.1,45.6,57.4,61.3,62.6,53.9,46.9,27.9,27.8
28,NY,Rensselaer,2022,8.7,15.2,25.6,34.7,48.5,53.8,59.7,61.3,51.9,39.4,32.7,21.9
28,NY,Rensselaer,2023,26.0,19.5,26.8,38.5,42.3,54.1,63.4,58.4,54.2,45.7,28.4,29.8
28,NY,Rensselaer,2024,22.4,22.1,30.6,36.4,51.0,57.2,63.5,59.3,51.2,39.6,-99.9,-99.9
28,NY,Richmond,1970,16.8,23.3,29.9,40.5,52.2,60.2,66.7,65.9,59.6,49.0,40.2,27.8
28,NY,Richmond,1971,19.1,26.4,31.1,38.1,48.7,62.0,65.5,63.6,62.7,53.6,37.1,32.6
28,NY,Richmond,1972,25.8,22.1,29.9,37.7,50.8,58.9,67.1,64.1,58.8,42.9,36.2,32.4
28,NY,Richmond,1973,26.1,23.2,37.5,43.2,49.6,64.3,66.9,67.8,58.8,48.2,38.8,30.6
28,NY,Richmond,1974,27.0,22.8,32.8,43.0,50.9,59.4,65.9,65.3,56.9,42.9,38.3,32.1
28,NY,Richmond,1975,28.9,27.8,31.3,37.4,54.4,61.9,66.8,65.2,55.5,50.1,42.8,28.4
28,NY,Richmond,1976,19.4,28.7,34.1,43.5,50.4,63.3,64.5,63.9,55.6,44.6,32.2,21.6
28,NY,Richmond,1977,13.9,24.5,36.3,41.6,52.1,59.8,67.0,65.2,59.5,45.6,41.2,26.5
28,NY,Richmond,1978,20.2,17.5,29.7,39.5,49.8,59.7,64.8,67.5,55.4,44.9,39.6,29.3
28,NY,Richmond,1979,24.6,15.8,34.8,41.3,54.0,58.5,66.1,65.5,58.3,46.3,41.4,30.8
28,NY,Richmond,1980,25.3,21.3,30.4,43.0,53.6,58.2,67.6,68.2,60.4,45.5,34.8,22.1
28,NY,Richmond,1981,16.5,28.2,30.6,43.3,51.5,62.1,67.8,64.2,57.4,43.2,37.9,27.9
28,NY,Richmond,1982,15.9,27.1,31.4,37.9,52.8,58.4,65.7,61.7,57.3,46.8,39.8,34.0
28,NY,Richmond,1983,26.5,26.5,36.0,42.0,49.4,60.9,67.3,66.2,58.6,48.2,38.2,26.4
28,NY,Richmond,1984,20.3,30.7,27.5,41.0,50.7,63.3,65.7,66.8,54.8,51.9,36.4,33.6
28,NY,Richmond,1985,18.8,25.9,33.2,43.3,53.9,59.0,65.7,65.0,59.5,48.2,42.0,25.3
28,NY,Richmond,1986,23.7,24.6,32.1,42.1,53.1,59.5,66.5,63.3,57.6,47.5,35.6,30.6
28,NY,Richmond,1987,24.7,23.2,33.3,42.4,51.7,62.8,68.1,63.7,58.4,41.9,38.0,31.3
28,NY,Richmond,1988,19.1,25.5,32.6,40.4,52.0,59.7,68.2,68.5,56.4,42.5,38.9,26.6
28,NY,Richmond,1989,27.9,26.1,31.7,40.3,51.6,63.6,65.8,65.4,59.2,46.7,36.0,17.0
28,NY,Richmond,1990,31.9,29.2,33.7,41.4,50.2,61.0,67.4,65.8,57.1,51.4,39.0,32.8
28,NY,Richmond,1991,25.3,29.5,35.1,44.1,56.2,61.7,67.2,66.6,56.6,47.6,38.9,30.7
28,NY,Richmond,1992,26.6,27.5,29.9,39.3,48.8,59.2,64.9,62.1,57.8,43.4,38.9,30.0
28,NY,Richmond,1993,29.2,20.6,29.9,41.6,52.5,60.7,68.5,66.0,57.6,45.2,36.6,28.5
28,NY,Richmond,1994,16.4,20.7,31.1,43.6,48.8,63.9,69.8,63.2,57.3,45.6,41.0,32.4
28,NY,Richmond,1995,30.2,21.5,35.4,40.2,50.8,61.7,68.8,65.5,57.9,49.9,34.6,25.0
28,NY,Richmond,1996,22.3,25.4,28.6,42.1,49.9,62.2,65.1,64.9,59.8,46.6,34.4,33.6
28,NY,Richmond,1997,23.0,30.8,32.8,39.8,48.4,59.8,65.3,63.4,56.8,46.6,36.6,30.5
28,NY,Richmond,1998,33.1,33.1,36.1,43.3,54.3,60.9,67.1,66.6,59.7,48.5,38.3,34.0
28,NY,Richmond,1999,25.3,29.1,32.2,41.9,52.4,63.0,70.3,66.1,60.4,45.1,41.2,31.5
28,NY,Richmond,2000,23.3,29.0,36.8,41.9,53.7,62.2,64.2,64.6,57.0,46.5,37.1,22.9
28,NY,Richmond,2001,24.9,27.4,31.8,42.5,53.0,63.4,63.3,68.3,57.2,47.0,41.6,35.3
28,NY,Richmond,2002,31.5,30.4,34.0,44.8,49.6,61.3,68.7,67.5,60.3,47.7,37.4,28.0
28,NY,Richmond,2003,20.8,22.3,31.9,40.1,49.9,60.1,67.6,68.8,61.0,45.5,41.8,29.3
28,NY,Richmond,2004,18.4,26.0,35.1,43.1,55.4,61.7,66.6,66.1,61.0,47.7,39.8,29.4
28,NY,Richmond,2005,24.0,27.6,29.9,42.9,48.5,64.0,69.3,70.5,62.4,50.6,39.8,27.2
28,NY,Richmond,2006,31.4,27.0,33.6,43.9,52.7,63.1,69.4,67.2,58.0,46.3,43.9,35.2
28,NY,Richmond,2007,30.1,20.9,31.3,41.0,53.2,62.4,66.7,66.2,60.0,55.2,37.0,30.8
28,NY,Richmond,2008,28.2,27.6,33.3,44.1,49.0,64.2,68.8,63.2,60.9,45.7,38.6,29.8
28,NY,Richmond,2009,21.1,27.2,32.8,43.8,53.4,60.9,64.5,68.6,58.5,47.0,44.2,28.4
28,NY,Richmond,2010,25.4,27.1,38.8,45.7,55.1,65.6,70.9,68.0,61.5,49.2,39.0,26.1
28,NY,Richmond,2011,22.2,26.1,34.1,45.5,55.6,64.2,70.8,67.0,63.6,49.3,41.6,34.1
28,NY,Richmond,2012,29.2,32.6,41.5,44.1,57.3,62.4,70.3,68.0,60.6,51.4,35.9,35.0
28,NY,Richmond,2013,28.9,27.5,32.7,43.0,52.6,63.8,72.4,65.5,56.7,50.5,36.5,30.6
28,NY,Richmond,2014,19.6,23.0,28.2,41.1,54.1,62.6,67.4,64.2,60.3,51.4,36.4,34.6
28,NY,Richmond,2015,22.0,14.6,28.4,42.9,56.1,63.1,69.3,67.6,63.5,47.7,43.6,42.9
28,NY,Richmond,2016,25.8,29.0,38.8,42.0,53.3,62.3,70.2,70.3,62.8,50.2,40.7,31.2
28,NY,Richmond,2017,32.7,33.0,31.2,47.6,53.1,62.8,68.7,65.4,61.9,54.4,37.3,28.7
28,NY,Richmond,2018,22.7,33.1,32.8,39.8,56.7,62.2,68.9,70.4,64.7,50.0,37.0,32.8
28,NY,Richmond,2019,25.0,29.0,32.4,46.3,54.4,63.0,71.1,67.8,61.4,52.6,35.3,31.2
28,NY,Richmond,2020,31.8,33.4,39.2,41.6,51.1,63.8,72.2,69.3,60.7,51.2,42.1,31.8
28,NY,Richmond,2021,29.0,27.7,35.5,43.6,52.4,64.5,69.2,70.5,63.2,55.8,37.7,37.0
28,NY,Richmond,2022,22.6,27.2,35.6,43.4,55.4,62.3,71.3,70.3,60.8,47.6,41.2,29.9
28,NY,Richmond,2023,37.1,31.5,35.4,46.4,51.2,60.6,70.9,67.2,62.5,52.6,37.2,37.1
28,NY,Richmond,2024,31.2,31.8,39.3,44.9,56.8,66.0,71.6,67.3,60.8,49.7,-99.9,-99.9
28,NY,Rockland,1970,10.8,18.6,26.1,37.4,49.6,56.8,63.4,61.9,55.1,44.7,36.1,23.0
28,NY,Rockland,1971,13.7,21.6,27.6,35.2,45.9,58.0,60.9,59.6,58.4,48.3,32.6,27.8
28,NY,Rockland,1972,21.0,16.9,26.0,34.5,48.6,56.2,64.1,59.6,53.7,37.6,31.6,27.8
28,NY,Rockland,1973,21.6,18.2,33.7,40.8,46.5,61.1,63.4,64.0,53.4,42.9,35.1,26.2
28,NY,Rockland,1974,21.2,18.0,28.6,40.4,47.2,56.0,61.8,60.8,52.3,37.3,33.6,27.2
28,NY,Rockland,1975,23.7,23.4,27.1,33.6,51.4,58.7,63.6,61.2,50.7,45.1,37.7,23.4
28,NY,Rockland,1976,13.9,23.7,29.6,40.3,46.9,60.3,60.4,59.9,51.1,39.5,27.9,16.4
28,NY,Rockland,1977,9.1,19.9,32.6,38.2,48.8,55.8,62.2,61.1,55.0,40.8,37.3,22.1
28,NY,Rockland,1978,15.9,12.3,25.3,37.0,47.6,55.7,60.4,63.6,50.0,39.4,33.4,24.1
28,NY,Rockland,1979,20.2,10.9,31.3,38.2,51.0,54.7,62.0,61.6,52.4,42.7,37.0,26.4
28,NY,Rockland,1980,20.3,16.0,26.9,40.1,50.0,54.3,63.3,64.2,55.0,40.5,30.2,16.2
28,NY,Rockland,1981,10.6,24.1,27.2,40.8,48.4,58.1,64.1,59.9,53.1,38.6,33.5,23.3
28,NY,Rockland,1982,9.9,21.6,26.5,34.8,49.7,55.3,61.4,58.0,53.2,41.7,35.9,28.8
28,NY,Rockland,1983,20.8,21.5,32.0,38.9,46.7,57.3,63.1,61.9,53.9,42.6,34.2,21.8
28,NY,Rockland,1984,15.3,26.6,23.7,38.5,47.6,58.8,61.9,63.3,50.0,46.3,32.4,29.0
28,NY,Rockland,1985,14.9,21.5,29.4,39.8,50.2,54.6,61.7,61.0,54.9,42.8,36.7,21.2
28,NY,Rockland,1986,19.6,19.6,28.7,39.5,50.0,55.3,62.5,59.4,52.8,42.3,30.6,26.3
28,NY,Rockland,1987,19.3,18.6,30.1,40.4,48.2,59.0,64.0,59.0,53.9,37.0,33.6,27.2
28,NY,Rockland,1988,13.9,20.5,28.7,38.2,48.9,55.5,64.5,63.9,51.4,38.0,34.8,22.0
28,NY,Rockland,1989,23.6,21.7,27.4,36.7,48.4,59.8,61.9,61.1,54.0,42.8,32.7,12.4
