Year,Commodity Code,Crop Name,County Code,County,Harvested Acres,Yield,Production,Price Per Unit,Unit,Value
1990,181999,HAY ALFALFA,31,Kings,38257.0,8.04,307586.0,107.0,TONS ,32912000.0
1991,181999,HAY ALFALFA,31,Kings,39982.0,7.53,301064.0,83.0,TONS ,24988400.0
1992,181999,HAY ALFALFA,31,Kings,32138.0,7.49,240714.0,71.0,TONS ,17026000.0
1993,181999,HAY ALFALFA,31,Kings,27457.0,7.17,196867.0,108.0,TONS ,21305000.0
1994,181999,HAY ALFALFA,31,Kings,22650.0,8.22,186183.0,108.0,TONS ,20136000.0
1995,181999,HAY ALFALFA,31,Kings,25880.0,6.99,180901.0,98.0,TONS ,17728000.0
1996,181999,HAY ALFALFA,31,Kings,31394.0,7.27,228234.0,112.0,TONS ,25562000.0
1997,181999,HAY ALFALFA,31,Kings,39312.0,7.88,309779.0,119.0,TONS ,36864000.0
1998,181999,HAY ALFALFA,31,Kings,47024.0,5.66,266156.0,99.0,TONS ,26344000.0
1999,181999,HAY ALFALFA,31,Kings,50193.0,6.46,324244.0,95.0,TON ,30907000.0
2000,181999,HAY ALFALFA,31,Kings,53710.0,6.87,368988.0,92.0,TON ,33928000.0
2001,181999,HAY ALFALFA,31,Kings,58177.0,5.41,314738.0,124.0,TONS ,39028000.0
2002,181999,HAY ALFALFA,31,Kings,73564.0,6.33,465660.0,108.0,TON ,50186000.0
2003,181999,HAY ALFALFA,31,Kings,76760.0,6.36,488194.0,93.83,TON ,45807000.0
2004,181999,HAY ALFALFA,31,Kings,59575.0,7.52,448004.0,113.0,TON ,50624000.0
2005,181999,HAY ALFALFA,31,Kings,54887.0,7.2,395186.0,137.0,TONS ,54140000.0
2006,181999,HAY ALFALFA,31,Kings,69806.0,6.72,469096.0,128.0,TONS ,60044000.0
2007,181999,HAY ALFALFA,31,Kings,61255.0,7.45,456350.0,179.0,TONS ,81687000.0
2008,181999,HAY ALFALFA,31,Kings,75941.0,6.51,494376.0,208.0,TONS ,102830000.0
2009,181999,HAY ALFALFA,31,Kings,62423.0,7.71,481281.0,106.0,Tons ,51016000.0
2010,181999,HAY ALFALFA,31,Kings,62400.0,7.58,473000.0,135.95,Tons ,64305000.0
2011,181999,HAY ALFALFA,31,Kings,47800.0,8.14,389000.0,240.9,Tons ,93709000.0
2012,181999,HAY ALFALFA,31,Kings,53100.0,7.51,399000.0,214.16,Tons ,85450000.0
2013,181999,HAY ALFALFA,31,Kings,45777.0,8.13,372000.0,219.1,tons,81505000.0
2014,181999,HAY ALFALFA,31,Kings,36600.0,8.17,299000.0,252.0,Tons,75347000.0
2015,181999,HAY ALFALFA,31,Kings,38900.0,7.48,291000.0,181.93,Tons,52943000.0
2016,181999,HAY ALFALFA,31,Kings,27500.0,7.67,211000.0,142.24,Tons,30013000.0
2017,181999,HAY ALFALFA,31,Kings,22900.0,7.51,172000.0,176.53,Tons ,30363000.0
2018,181999,HAY ALFALFA,31,Kings,27100.0,8.04,218000.0,212.07,Tons ,46232000.0
2019,181999,HAY ALFALFA,31,Kings,25700.0,8.6,221000.0,204.87,Tons ,45276000.0
2020,181999,HAY ALFALFA,31,Kings,26000.0,8.15,212000.0,188.75,Tons ,40014000.0
1980,181999,HAY ALFALFA,33,Lake,1250.0,4.75,5938.0,104.0,TONS ,617550.0
1981,181999,HAY ALFALFA,33,Lake,1325.0,4.65,6160.0,90.0,TONS ,554400.0
1982,181999,HAY ALFALFA,33,Lake,1358.0,4.94,6715.0,95.0,TONS ,640005.0
1983,181999,HAY ALFALFA,33,Lake,750.0,6.4,4800.0,105.0,TONS ,504000.0
1984,181999,HAY ALFALFA,33,Lake,600.0,6.6,3960.0,95.0,TONS ,376990.0
1985,181999,HAY ALFALFA,33,Lake,760.0,6.5,4940.0,100.0,TONS ,494000.0
1986,181999,HAY ALFALFA,33,Lake,760.0,6.5,4940.0,95.0,TON ,469300.0
1987,181999,HAY ALFALFA,33,Lake,500.0,6.8,3400.0,95.0,TONS ,323000.0
1988,181999,HAY ALFALFA,33,Lake,400.0,6.8,2720.0,97.0,TONS ,263840.0
1989,181999,HAY ALFALFA,33,Lake,250.0,6.0,1500.0,108.0,TONS ,161670.0
1990,181999,HAY ALFALFA,33,Lake,231.0,3.68,850.0,117.0,TONS ,99200.0
1991,181999,HAY ALFALFA,33,Lake,231.0,3.68,850.0,117.0,TONS ,99200.0
1992,181999,HAY ALFALFA,33,Lake,285.0,5.49,1565.0,102.0,TONS ,160000.0
1993,181999,HAY ALFALFA,33,Lake,285.0,5.49,1565.0,102.0,TONS ,160000.0
1994,181999,HAY ALFALFA,33,Lake,231.0,3.68,850.0,117.0,TONS ,99200.0
1996,181999,HAY ALFALFA,33,Lake,313.0,,,,  ,130200.0
1997,181999,HAY ALFALFA,33,Lake,188.0,5.72,1075.0,135.0,TONS ,145100.0
1998,181999,HAY ALFALFA,33,Lake,188.0,5.72,1075.0,135.0,TONS ,145100.0
1999,181999,HAY ALFALFA,33,Lake,188.0,5.72,1075.0,135.0,TON ,145100.0
2000,181999,HAY ALFALFA,33,Lake,188.0,5.72,1075.0,135.0,TON ,145100.0
2001,181999,HAY ALFALFA,33,Lake,188.0,5.72,1075.0,135.0,TONS ,145100.0
1980,181999,HAY ALFALFA,35,Lassen,20000.0,4.8,96000.0,86.0,TONS ,8256000.0
1981,181999,HAY ALFALFA,35,Lassen,20000.0,4.0,80000.0,71.0,TONS ,5680000.0
1982,181999,HAY ALFALFA,35,Lassen,20000.0,4.5,90000.0,82.0,TONS ,7380000.0
1983,181999,HAY ALFALFA,35,Lassen,20500.0,4.5,92250.0,85.0,TONS ,7841000.0
1984,181999,HAY ALFALFA,35,Lassen,23000.0,4.4,101200.0,75.0,TONS ,7590000.0
1985,181999,HAY ALFALFA,35,Lassen,30000.0,4.7,141000.0,78.0,TONS ,10998000.0
1986,181999,HAY ALFALFA,35,Lassen,31500.0,4.19,132000.0,72.0,TON ,9504000.0
1987,181999,HAY ALFALFA,35,Lassen,31000.0,4.2,130200.0,73.0,TONS ,9505000.0
1988,181999,HAY ALFALFA,35,Lassen,31000.0,4.5,139500.0,86.0,TON ,11997000.0
1989,181999,HAY ALFALFA,35,Lassen,31000.0,4.6,142600.0,85.0,TONS ,12121000.0
1990,181999,HAY ALFALFA,35,Lassen,31900.0,4.9,156300.0,99.0,TONS ,15473700.0
1991,181999,HAY ALFALFA,35,Lassen,32400.0,5.0,162000.0,82.0,TONS ,13284000.0
1992,181999,HAY ALFALFA,35,Lassen,32000.0,4.5,144000.0,80.0,TONS ,11520000.0
1993,181999,HAY ALFALFA,35,Lassen,32000.0,4.5,144000.0,95.0,TONS ,13680000.0
1994,181999,HAY ALFALFA,35,Lassen,32000.0,4.7,150400.0,100.0,TONS ,15040000.0
1995,181999,HAY ALFALFA,35,Lassen,31000.0,4.8,148800.0,101.0,TONS ,15028800.0
1996,181999,HAY ALFALFA,35,Lassen,32000.0,4.9,156800.0,105.0,TONS ,16464000.0
1997,181999,HAY ALFALFA,35,Lassen,31500.0,5.0,157500.0,110.0,TONS ,17325000.0
1998,181999,HAY ALFALFA,35,Lassen,32000.0,4.8,153600.0,95.0,TONS ,14592000.0
1999,181999,HAY ALFALFA,35,Lassen,32000.0,4.7,150400.0,85.0,TON ,12784000.0
2000,181999,HAY ALFALFA,35,Lassen,32000.0,4.8,153600.0,95.0,TON ,14592000.0
2001,181999,HAY ALFALFA,35,Lassen,30000.0,3.5,105000.0,110.0,TONS ,11550000.0
2002,181999,HAY ALFALFA,35,Lassen,28000.0,3.7,103600.0,95.0,TON ,9842000.0
2003,181999,HAY ALFALFA,35,Lassen,28000.0,3.6,100800.0,87.0,TON ,8769600.0
2004,181999,HAY ALFALFA,35,Lassen,26000.0,3.7,96200.0,97.0,TONS ,9331400.0
2005,181999,HAY ALFALFA,35,Lassen,26500.0,4.1,108650.0,120.0,TONS ,13038000.0
2006,181999,HAY ALFALFA,35,Lassen,26500.0,4.5,119250.0,128.0,TONS ,15264000.0
2007,181999,HAY ALFALFA,35,Lassen,26500.0,4.1,108650.0,155.0,TON ,16840800.0
2008,181999,HAY ALFALFA,35,Lassen,26500.0,4.57,121105.0,196.8,TONS ,23833700.0
2009,181999,HAY ALFALFA,35,Lassen,27000.0,4.5,121500.0,116.4,Tons ,14142600.0
2010,181999,HAY ALFALFA,35,Lassen,27000.0,3.56,96100.0,134.03,Tons ,12880000.0
2011,181999,HAY ALFALFA,35,Lassen,27000.0,4.44,120000.0,207.76,Tons ,24931000.0
2012,181999,HAY ALFALFA,35,Lassen,28700.0,3.48,100000.0,210.8,Tons ,21080000.0
2013,181999,HAY ALFALFA,35,Lassen,28700.0,3.48,100000.0,210.8,tons,21080000.0
2014,181999,HAY ALFALFA,35,Lassen,28700.0,3.48,100000.0,210.8,Tons,21080000.0
2015,181999,HAY ALFALFA,35,Lassen,28000.0,4.39,123000.0,240.39,Tons,29568000.0
2016,181999,HAY ALFALFA,35,Lassen,28000.0,4.5,126000.0,154.73,Tons,19496000.0
2017,181999,HAY ALFALFA,35,Lassen,27600.0,3.99,110000.0,187.58,Tons ,20634000.0
2018,181999,HAY ALFALFA,35,Lassen,27600.0,3.99,110000.0,187.58,Tons ,20634000.0
2019,181999,HAY ALFALFA,35,Lassen,27600.0,3.99,110000.0,187.58,Tons ,20634000.0
1980,181999,HAY ALFALFA,37,Los Angeles,22916.0,8.0,183328.0,104.0,TONS ,19066100.0
1981,181999,HAY ALFALFA,37,Los Angeles,20327.0,7.92,160986.0,85.0,TONS ,13683800.0
1982,181999,HAY ALFALFA,37,Los Angeles,16527.0,7.5,123963.0,92.0,TONS ,11403700.0
1983,181999,HAY ALFALFA,37,Los Angeles,14133.0,7.01,99089.0,110.0,TONS ,10926300.0
1984,181999,HAY ALFALFA,37,Los Angeles,12176.0,8.18,99589.0,95.0,TONS ,9460900.0
1985,181999,HAY ALFALFA,37,Los Angeles,10671.0,7.98,85180.0,103.0,TONS ,8773500.0
1986,181999,HAY ALFALFA,37,Los Angeles,8413.0,7.52,63250.0,85.0,TON ,5376000.0
1987,181999,HAY ALFALFA,37,Los Angeles,8895.0,7.98,71020.0,95.0,TONS ,6782400.0
1988,181999,HAY ALFALFA,37,Los Angeles,7620.0,8.2,62520.0,117.0,TON ,7308600.0
1989,181999,HAY ALFALFA,37,Los Angeles,6300.0,8.0,50400.0,125.0,TONS ,6300000.0
1990,181999,HAY ALFALFA,37,Los Angeles,6211.0,8.6,53400.0,127.0,TONS ,6782000.0
1991,181999,HAY ALFALFA,37,Los Angeles,5768.0,8.6,49605.0,112.0,TONS ,5556000.0
1992,181999,HAY ALFALFA,37,Los Angeles,5222.0,8.45,44126.0,105.0,TONS ,4633000.0
1993,181999,HAY ALFALFA,37,Los Angeles,5532.0,8.05,44518.0,144.0,TONS ,6410300.0
1994,181999,HAY ALFALFA,37,Los Angeles,5565.0,8.34,46394.0,144.0,TONS ,6690000.0
1995,181999,HAY ALFALFA,37,Los Angeles,5480.0,8.71,47720.0,129.0,TONS ,6171100.0
1996,181999,HAY ALFALFA,37,Los Angeles,5566.0,8.57,47714.0,144.0,TONS ,6856600.0
1997,181999,HAY ALFALFA,37,Los Angeles,5465.0,8.45,46196.0,149.0,TONS ,6898500.0
1998,181999,HAY ALFALFA,37,Los Angeles,5270.0,7.94,41849.0,139.0,TONS ,5824400.0
1999,181999,HAY ALFALFA,37,Los Angeles,6056.0,8.0,48476.0,105.0,TON ,5090000.0
2000,181999,HAY ALFALFA,37,Los Angeles,6165.0,8.24,50796.0,120.0,TON ,6081000.0
2001,181999,HAY ALFALFA,37,Los Angeles,5709.0,8.2,46800.0,150.0,TONS ,7020000.0
2002,181999,HAY ALFALFA,37,Los Angeles,5200.0,8.4,43680.0,135.0,TON ,5897000.0
2003,181999,HAY ALFALFA,37,Los Angeles,5500.0,8.02,44120.0,119.9,TON ,5290000.0
2004,181999,HAY ALFALFA,37,Los Angeles,5746.0,8.2,47117.0,135.0,TONS ,6361000.0
2005,181999,HAY ALFALFA,37,Los Angeles,5521.0,8.67,47874.0,185.03,TONS ,8858000.0
2006,181999,HAY ALFALFA,37,Los Angeles,5455.0,8.5,46355.0,180.13,TONS ,8350000.0
2007,181999,HAY ALFALFA,37,Los Angeles,5804.0,8.57,49735.0,186.71,TONS ,9286000.0
2008,181999,HAY ALFALFA,37,Los Angeles,5698.0,8.75,49861.0,207.76,TONS ,10359100.0
2009,181999,HAY ALFALFA,37,Los Angeles,7044.0,8.33,58662.0,147.22,Tons ,8636200.0
2011,181999,HAY ALFALFA,37,Los Angeles,6251.0,8.4,52500.0,339.73,Tons ,17836000.0
2012,181999,HAY ALFALFA,37,Los Angeles,7110.0,8.5,60400.0,279.87,Tons ,16904000.0
2013,181999,HAY ALFALFA,37,Los Angeles,6220.0,8.2,51000.0,247.02,tons,12598000.0
2014,181999,HAY ALFALFA,37,Los Angeles,6110.0,8.17,49900.0,264.77,Tons,13212000.0
2015,181999,HAY ALFALFA,37,Los Angeles,6240.0,7.85,49000.0,229.31,Tons,11236000.0
2016,181999,HAY ALFALFA,37,Los Angeles,6240.0,7.85,49000.0,229.31,Tons,11236000.0
1980,181999,HAY ALFALFA,39,Madera,42000.0,6.5,273000.0,100.0,TONS ,27300000.0
1981,181999,HAY ALFALFA,39,Madera,40000.0,6.3,252000.0,85.0,TONS ,21420000.0
1982,181999,HAY ALFALFA,39,Madera,36000.0,7.0,252000.0,95.0,TONS ,23940000.0
1983,181999,HAY ALFALFA,39,Madera,32000.0,6.5,208000.0,107.0,TONS ,22256000.0
1984,181999,HAY ALFALFA,39,Madera,36000.0,7.03,253080.0,80.0,TONS ,20246000.0
1985,181999,HAY ALFALFA,39,Madera,34000.0,7.24,246160.0,90.0,TONS ,22154000.0
1986,181999,HAY ALFALFA,39,Madera,27000.0,7.16,193320.0,83.0,  ,16046000.0
1987,181999,HAY ALFALFA,39,Madera,28000.0,7.5,210000.0,85.0,TONS ,17850000.0
1988,181999,HAY ALFALFA,39,Madera,26500.0,7.29,193185.0,88.0,TON ,17000000.0
1989,181999,HAY ALFALFA,39,Madera,32500.0,7.5,243750.0,98.0,TONS ,23888000.0
1990,181999,HAY ALFALFA,39,Madera,32800.0,7.3,239440.0,100.0,TONS ,23944000.0
1991,181999,HAY ALFALFA,39,Madera,32500.0,7.5,243750.0,85.0,TONS ,20719000.0
1992,181999,HAY ALFALFA,39,Madera,31000.0,7.9,244900.0,87.0,TONS ,21306000.0
1993,181999,HAY ALFALFA,39,Madera,31800.0,7.9,251220.0,105.0,TONS ,26378000.0
1994,181999,HAY ALFALFA,39,Madera,33200.0,8.1,268920.0,110.0,TONS ,29581000.0
1995,181999,HAY ALFALFA,39,Madera,36782.0,7.6,279543.0,119.0,TONS ,33266000.0
1996,181999,HAY ALFALFA,39,Madera,36722.0,7.3,268071.0,120.0,TONS ,32169000.0
1997,181999,HAY ALFALFA,39,Madera,39356.0,7.4,291234.0,114.0,TONS ,33201000.0
1998,181999,HAY ALFALFA,39,Madera,37313.0,6.98,260445.0,105.0,TONS ,27347000.0
1999,181999,HAY ALFALFA,39,Madera,37810.0,7.12,269207.0,96.0,TON ,25844000.0
2000,181999,HAY ALFALFA,39,Madera,36500.0,7.08,258420.0,94.0,TON ,24291000.0
2001,181999,HAY ALFALFA,39,Madera,34500.0,7.5,258750.0,124.0,TONS ,32085000.0
2002,181999,HAY ALFALFA,39,Madera,40700.0,7.42,301994.0,102.0,TON ,30803000.0
2003,181999,HAY ALFALFA,39,Madera,40100.0,7.19,288319.0,102.0,TON ,29409000.0
2004,181999,HAY ALFALFA,39,Madera,41500.0,7.47,310005.0,115.0,TONS ,35651000.0
2005,181999,HAY ALFALFA,39,Madera,36700.0,7.16,262772.0,141.0,TONS ,37051000.0
2006,181999,HAY ALFALFA,39,Madera,36500.0,7.56,275940.0,129.0,TONS ,35596000.0
2007,181999,HAY ALFALFA,39,Madera,32100.0,7.58,243318.0,170.0,TONS ,41364000.0
2008,181999,HAY ALFALFA,39,Madera,33400.0,7.05,235470.0,205.0,TONS ,48271000.0
2009,181999,HAY ALFALFA,39,Madera,30000.0,7.0,210000.0,113.0,TONS ,23730000.0
2010,181999,HAY ALFALFA,39,Madera,28900.0,6.09,176000.0,133.0,Tons ,23408000.0
2011,181999,HAY ALFALFA,39,Madera,20200.0,7.62,154000.0,236.5,Tons ,36421000.0
2012,181999,HAY ALFALFA,39,Madera,22200.0,7.25,161000.0,226.61,Tons ,36485000.0
2013,181999,HAY ALFALFA,39,Madera,17300.0,7.63,132000.0,210.0,tons,27720000.0
2014,181999,HAY ALFALFA,39,Madera,16000.0,6.81,109000.0,230.58,Tons,25133000.0
2015,181999,HAY ALFALFA,39,Madera,16000.0,7.13,114000.0,187.61,Tons,21387000.0
2016,181999,HAY ALFALFA,39,Madera,13100.0,7.24,94800.0,158.07,Tons,14985000.0
2017,181999,HAY ALFALFA,39,Madera,11700.0,7.18,84000.0,186.01,Tons ,15625000.0
2018,181999,HAY ALFALFA,39,Madera,10200.0,7.12,72600.0,214.08,Tons ,15542000.0
2019,181999,HAY ALFALFA,39,Madera,8800.0,7.27,64000.0,221.92,Tons ,14203000.0
2020,181999,HAY ALFALFA,39,Madera,8900.0,6.81,60600.0,215.03,Tons ,13031000.0
1986,181999,HAY ALFALFA,45,Mendocino,,,,,  ,
1987,181999,HAY ALFALFA,45,Mendocino,,,,,  ,
1988,181999,HAY ALFALFA,45,Mendocino,,,,,  ,
1980,181999,HAY ALFALFA,47,Merced,54220.0,6.61,358200.0,106.0,TONS ,38025000.0
1981,181999,HAY ALFALFA,47,Merced,60600.0,6.67,404500.0,85.0,TONS ,34551000.0
1982,181999,HAY ALFALFA,47,Merced,66860.0,6.91,461700.0,101.0,TONS ,46455000.0
1983,181999,HAY ALFALFA,47,Merced,65050.0,6.71,436600.0,116.0,TONS ,50486000.0
1984,181999,HAY ALFALFA,47,Merced,63590.0,6.88,437300.0,96.0,TONS ,41847000.0
1985,181999,HAY ALFALFA,47,Merced,65790.0,6.82,449000.0,97.0,TONS ,43489000.0
1986,181999,HAY ALFALFA,47,Merced,66860.0,6.95,465000.0,93.0,TON ,43146000.0
1987,181999,HAY ALFALFA,47,Merced,69040.0,6.91,476800.0,93.0,TONS ,44552000.0
1988,181999,HAY ALFALFA,47,Merced,70200.0,6.71,471200.0,100.0,TON ,47340000.0
1989,181999,HAY ALFALFA,47,Merced,70510.0,6.78,478000.0,105.0,TONS ,50008000.0
1990,181999,HAY ALFALFA,47,Merced,75910.0,7.1,538800.0,115.0,TONS ,62225000.0
1991,181999,HAY ALFALFA,47,Merced,81100.0,6.92,561000.0,86.0,TONS ,48010000.0
1992,181999,HAY ALFALFA,47,Merced,74440.0,6.9,513900.0,89.0,TONS ,45969000.0
1993,181999,HAY ALFALFA,47,Merced,75220.0,6.6,496600.0,110.0,TONS ,54378000.0
1994,181999,HAY ALFALFA,47,Merced,75420.0,7.03,530300.0,119.0,TONS ,62888000.0
1995,181999,HAY ALFALFA,47,Merced,72940.0,6.53,476506.0,118.0,TONS ,56021000.0
1996,181999,HAY ALFALFA,47,Merced,74860.0,6.88,514930.0,126.0,TONS ,64937000.0
1997,181999,HAY ALFALFA,47,Merced,77932.0,7.09,552832.0,139.0,TONS ,76632000.0
1998,181999,HAY ALFALFA,47,Merced,77479.0,6.8,526757.0,124.0,TONS ,65380000.0
1999,181999,HAY ALFALFA,47,Merced,77119.0,7.02,541258.0,105.0,TON ,56586000.0
2000,181999,HAY ALFALFA,47,Merced,75177.0,6.92,520295.0,108.0,TON ,56261000.0
2001,181999,HAY ALFALFA,47,Merced,74460.0,7.17,533785.0,131.0,TONS ,69784000.0
2002,181999,HAY ALFALFA,47,Merced,78189.0,7.69,601071.0,123.0,TON ,73836000.0
2003,181999,HAY ALFALFA,47,Merced,86067.0,7.25,623999.0,110.55,TON ,68986000.0
2004,181999,HAY ALFALFA,47,Merced,79481.0,6.96,553288.0,129.23,TONS ,71500000.0
2005,181999,HAY ALFALFA,47,Merced,78560.0,7.72,606586.0,147.24,TONS ,89315000.0
2006,181999,HAY ALFALFA,47,Merced,83508.0,6.62,552663.0,131.93,TONS ,72912000.0
2007,181999,HAY ALFALFA,47,Merced,84056.0,7.44,625491.0,177.18,TON ,110822000.0
2008,181999,HAY ALFALFA,47,Merced,84523.0,7.25,612776.0,211.97,TONS ,129889000.0
2009,181999,HAY ALFALFA,47,Merced,90551.0,6.9,625204.0,118.85,Tons ,74306000.0
2010,181999,HAY ALFALFA,47,Merced,84200.0,6.46,544000.0,143.24,Tons ,77922000.0
2011,181999,HAY ALFALFA,47,Merced,76700.0,6.68,512000.0,242.73,Tons ,124279000.0
2012,181999,HAY ALFALFA,47,Merced,83900.0,7.09,595000.0,221.66,Tons ,131885000.0
2013,181999,HAY ALFALFA,47,Merced,84100.0,7.1,597000.0,223.68,tons,133538000.0
2014,181999,HAY ALFALFA,47,Merced,84700.0,7.05,597000.0,251.32,Tons,150036000.0
2015,181999,HAY ALFALFA,47,Merced,86800.0,6.16,535000.0,187.77,Tons,100459000.0
2016,181999,HAY ALFALFA,47,Merced,62300.0,7.24,451000.0,170.74,Tons,77003000.0
2017,181999,HAY ALFALFA,47,Merced,58100.0,9.48,551000.0,208.81,Tons ,115056000.0
2018,181999,HAY ALFALFA,47,Merced,55000.0,7.29,401000.0,211.69,Tons ,84888000.0
2019,181999,HAY ALFALFA,47,Merced,54900.0,6.17,339000.0,206.32,Tons ,69943000.0
2020,181999,HAY ALFALFA,47,Merced,49300.0,6.57,324000.0,200.98,Tons ,65117000.0
1980,181999,HAY ALFALFA,49,Modoc,41160.0,4.68,192720.0,88.0,TONS ,17011800.0
1981,181999,HAY ALFALFA,49,Modoc,41620.0,4.24,176520.0,74.0,TONS ,13027200.0
1982,181999,HAY ALFALFA,49,Modoc,37280.0,3.84,143250.0,88.0,TONS ,12534500.0
1983,181999,HAY ALFALFA,49,Modoc,37870.0,4.08,154370.0,93.0,TONS ,14430800.0
1984,181999,HAY ALFALFA,49,Modoc,35300.0,3.99,140850.0,83.0,TONS ,11684300.0
1985,181999,HAY ALFALFA,49,Modoc,30650.0,4.0,122600.0,84.0,TONS ,10301000.0
1986,181999,HAY ALFALFA,49,Modoc,26500.0,3.87,102450.0,79.0,TON ,8046000.0
1987,181999,HAY ALFALFA,49,Modoc,23750.0,3.79,89960.0,79.0,TONS ,7082000.0
1988,181999,HAY ALFALFA,49,Modoc,22700.0,4.16,94400.0,84.0,TONS ,7938500.0
1989,181999,HAY ALFALFA,49,Modoc,27300.0,4.52,123500.0,89.0,TONS ,11034000.0
1990,181999,HAY ALFALFA,49,Modoc,27500.0,4.3,118250.0,95.0,TONS ,11233700.0
1991,181999,HAY ALFALFA,49,Modoc,28000.0,4.17,116760.0,80.0,TONS ,9340800.0
1992,181999,HAY ALFALFA,49,Modoc,29000.0,3.92,113680.0,85.0,TONS ,9662800.0
1993,181999,HAY ALFALFA,49,Modoc,29000.0,4.0,116000.0,90.0,TONS ,10440000.0
1994,181999,HAY ALFALFA,49,Modoc,29000.0,4.0,116000.0,95.0,TONS ,11020000.0
1995,181999,HAY ALFALFA,49,Modoc,30000.0,4.5,135000.0,95.0,TONS ,12825000.0
1996,181999,HAY ALFALFA,49,Modoc,30000.0,4.5,135000.0,105.0,TONS ,14175000.0
1997,181999,HAY ALFALFA,49,Modoc,30000.0,4.5,135000.0,105.0,TONS ,14175000.0
1998,181999,HAY ALFALFA,49,Modoc,30000.0,4.5,135000.0,95.0,TONS ,12825000.0
1999,181999,HAY ALFALFA,49,Modoc,31000.0,4.5,139500.0,87.0,TON ,12136500.0
2000,181999,HAY ALFALFA,49,Modoc,311000.0,0.45,139500.0,95.0,TON ,13252500.0
2001,181999,HAY ALFALFA,49,Modoc,31100.0,4.5,139950.0,110.0,TONS ,15394500.0
2002,181999,HAY ALFALFA,49,Modoc,31100.0,4.5,139950.0,100.0,TON ,13995000.0
2003,181999,HAY ALFALFA,49,Modoc,31800.0,5.3,168540.0,85.0,TON ,14325900.0
2004,181999,HAY ALFALFA,49,Modoc,33570.0,5.3,177921.0,97.0,TONS ,17258330.0
2005,181999,HAY ALFALFA,49,Modoc,35500.0,5.3,188150.0,135.0,TONS ,25400300.0
2006,181999,HAY ALFALFA,49,Modoc,35750.0,5.3,189475.0,135.0,TONS ,25579100.0
2007,181999,HAY ALFALFA,49,Modoc,34500.0,5.3,182850.0,140.0,TON ,25599000.0
2008,181999,HAY ALFALFA,49,Modoc,34400.0,5.3,182320.0,200.0,TONS ,36464000.0
2009,181999,HAY ALFALFA,49,Modoc,34400.0,5.3,182320.0,200.0,TONS ,36464000.0
2010,181999,HAY ALFALFA,49,Modoc,34400.0,5.29,182000.0,200.35,Tons ,36464000.0
2011,181999,HAY ALFALFA,49,Modoc,34400.0,5.3,182320.0,200.0,Tons ,36464000.0
2012,181999,HAY ALFALFA,49,Modoc,34400.0,5.3,182320.0,200.0,Tons ,36464000.0
2013,181999,HAY ALFALFA,49,Modoc,34400.0,5.3,182320.0,200.0,tons,36464000.0
2018,181999,HAY ALFALFA,49,Modoc,32900.0,6.5,214000.0,189.58,Tons ,40570000.0
2019,181999,HAY ALFALFA,49,Modoc,37900.0,6.02,228000.0,189.66,Tons ,43242000.0
2020,181999,HAY ALFALFA,49,Modoc,36000.0,7.0,252000.0,169.96,Tons ,42829000.0
1980,181999,HAY ALFALFA,51,Mono,6963.0,6.0,41778.0,92.0,TONS ,3843576.0
1981,181999,HAY ALFALFA,51,Mono,6713.0,6.0,40278.0,80.0,TONS ,3222240.0
1982,181999,HAY ALFALFA,51,Mono,7578.0,5.75,43574.0,86.0,TONS ,3747364.0
1983,181999,HAY ALFALFA,51,Mono,7820.0,6.0,46920.0,98.0,TONS ,4598160.0
1984,181999,HAY ALFALFA,51,Mono,7888.0,5.75,45356.0,86.0,TONS ,3900616.0
1985,181999,HAY ALFALFA,51,Mono,7700.0,5.75,44275.0,86.0,TONS ,3807650.0
1986,181999,HAY ALFALFA,51,Mono,7500.0,5.75,43125.0,78.0,TON ,3363750.0
1987,181999,HAY ALFALFA,51,Mono,6800.0,6.0,40800.0,87.0,TONS ,3549600.0
1988,181999,HAY ALFALFA,51,Mono,6925.0,6.0,41550.0,97.0,TON ,4030350.0
1989,181999,HAY ALFALFA,51,Mono,6850.0,5.5,37675.0,109.0,TONS ,4106575.0
1990,181999,HAY ALFALFA,51,Mono,7000.0,5.5,38500.0,103.0,TONS ,3965500.0
1991,181999,HAY ALFALFA,51,Mono,7500.0,5.0,37500.0,90.0,TONS ,3375000.0
1992,181999,HAY ALFALFA,51,Mono,7200.0,5.5,39600.0,88.0,TONS ,3484800.0
1993,181999,HAY ALFALFA,51,Mono,6000.0,6.0,36000.0,97.0,TONS ,3492000.0
1994,181999,HAY ALFALFA,51,Mono,6400.0,5.75,36800.0,114.0,TONS ,4195200.0
1995,181999,HAY ALFALFA,51,Mono,6000.0,6.25,37500.0,118.0,TONS ,4425000.0
1996,181999,HAY ALFALFA,51,Mono,6500.0,6.0,39000.0,110.0,TONS ,4290000.0
1997,181999,HAY ALFALFA,51,Mono,6700.0,6.0,40200.0,115.0,TONS ,4623000.0
1998,181999,HAY ALFALFA,51,Mono,7000.0,5.74,40200.0,103.0,TONS ,4140600.0
1999,181999,HAY ALFALFA,51,Mono,6800.0,6.0,40800.0,89.0,TON ,3631200.0
2000,181999,HAY ALFALFA,51,Mono,8000.0,5.5,44000.0,98.0,TON ,4312000.0
2001,181999,HAY ALFALFA,51,Mono,8200.0,6.0,49200.0,100.0,TONS ,4920000.0
2002,181999,HAY ALFALFA,51,Mono,8000.0,5.5,44000.0,100.0,TON ,4400000.0
